SolSuspensaoTotais,NitrogenioTotal,Clorofila,SolTotais,DBO,FosforoTotal,Nitratos,SolDissolvidosTotais,NitrogenioAmoniacal,Turbidez,Delta T,OD,TempAr,TempAmostra,pH,Município,Primavera,Inverno,Outono,Verao,Classe,Nome do manancial superficial,Date_x,Categoria do manancial superficial,Unidade,Resultado,UF,Região Geográfica,Outlier
24.81600001335144,3.4871099960803984,5.77949992865324,115.5,4.08060001373291,0.1293499998003244,0.5781300062779338,85.21,0.23993000064045192,0.3000000119209289,2.639999389648441,7.329999923706055,25.0,22.36000061035156,7.170000076293945,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2020-11-09,rio,Cylindrospermopsis sp.,208698.0,SP,SUDESTE,1
100.0,2.6066999951004983,14.020000084936619,153.48,3.0,0.10013999963179229,0.6629400079417974,100.0,0.1000000014901161,2.5,3.2721999359130858,10.100000381469728,25.897999973297118,22.6200008392334,7.679999828338623,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2017-09-18,rio,Cylindrospermopsis sp.,23058.0,SP,SUDESTE,1
23.663999977111818,4.110030021965503,55.0542990809679,240.14,4.7313000369071965,0.1325300006382167,0.5674100073054433,151.03100036621095,0.232040000539273,21.299999237060547,6.6000003814697195,6.550000190734863,30.0,23.39999961853028,8.649999618530273,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2017-12-12,rio,Cylindrospermopsis sp.,25074.0,SP,SUDESTE,1
23.465999977588652,3.822230010330677,36.55909952580929,237.86,5.04240003824234,0.140750000346452,0.5112800069898367,149.77,0.2517700006999075,16.100000381469727,6.6000003814697195,6.550000190734863,30.0,23.39999961853028,9.010000228881836,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2017-12-12,rio,Cylindrospermopsis sp.,25074.0,SP,SUDESTE,1
23.735999977588655,3.8656400111317635,40.2218994396925,237.36,5.020700037479401,0.13335000054910778,0.5416100065410138,147.7270001220703,0.23020000061020254,19.0,6.6000003814697195,6.539999961853027,30.0,23.39999961853028,8.699999809265137,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2017-12-12,rio,Cylindrospermopsis sp.,25074.0,SP,SUDESTE,1
19.82000000476837,4.065660008192062,8.529299963712692,130.74,4.155800006389618,0.13404000013135373,0.41176000075414776,114.1,0.3140600010380149,6.604099904894829,1.1000003814697283,7.940000057220459,16.0,14.899999618530272,7.079999923706055,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2021-08-16,rio,Cylindrospermopsis sp.,28917.0,SP,SUDESTE,1
20.670000004768372,4.035660008192062,8.520299963355065,132.34,4.155800006389618,0.13404000013135373,0.3995300014130771,114.46,0.31863000102341177,6.652599908709526,1.3999996185302717,7.960000038146973,16.0,14.600000381469728,7.139999866485596,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2021-08-16,rio,Cylindrospermopsis sp.,28917.0,SP,SUDESTE,1
21.37000000476837,3.9945400083065032,8.497399963140488,132.69,4.136800010204315,0.1344200003799051,0.40976000064983964,114.46,0.3140600010380149,6.498399918079376,1.6000003814697283,7.940000057220459,16.0,14.399999618530272,7.099999904632568,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2021-08-16,rio,Cylindrospermopsis sp.,28917.0,SP,SUDESTE,1
100.0,2.8527299895882607,1.0,146.77,5.0,0.13199000060558316,0.9285000150138513,100.0,0.1000000014901161,14.0,2.291499633789062,6.400000095367432,24.241999950408935,22.700000762939453,7.099999904632568,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2017-12-04,rio,Cylindrospermopsis sp.,24444.0,SP,SUDESTE,1
100.0,2.626919993162155,10.970000267028809,156.0,3.0,0.10717999974265693,0.7302300111018121,100.0,0.1000000014901161,4.5,2.9025997734069824,9.43000030517578,26.861999855041503,23.799999237060547,7.050000190734863,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2017-11-15,rio,Cylindrospermopsis sp.,43092.0,SP,SUDESTE,1
100.0,2.905269996225834,2.8555000114440916,156.26,2.0,0.1173900008574128,0.8055000020563603,100.0,0.5,9.0,2.8436997222900384,7.199999809265137,24.755,21.5,6.400000095367432,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2017-09-18,rio,Cylindrospermopsis sp.,23058.0,SP,SUDESTE,1
16.98000000476837,6.161460011303425,176.40599735856057,451.42,4.926600031852722,0.13585000010207293,0.34901000539772215,324.27,0.31429000126197937,0.0,6.090000152587891,7.260000228881836,26.0,19.90999984741211,9.260000228881836,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2018-07-11,rio,Cylindrospermopsis sp.,35994.0,SP,SUDESTE,1
23.56200000524521,3.7226800134778024,28.740799751281738,269.01,4.627900023460388,0.13203000017441807,0.38387000444345176,157.6,0.30632000111043456,0.0,6.180000305175781,7.130000114440918,26.0,19.81999969482422,8.890000343322754,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2018-07-11,rio,Cylindrospermopsis sp.,35994.0,SP,SUDESTE,1
21.894000008106232,4.05406001329422,8.173599968552589,79.83,3.9944000124931334,0.1371800003759563,0.3703700053272769,76.29,0.318520000744611,6.089199937582016,3.2800006866455114,7.829999923706055,22.0,18.71999931335449,7.329999923706055,PIRACAIA,0,0,1,0,1,RIO DA CACHOEIRA,2021-06-01,rio,Cylindrospermopsis sp.,53424.0,SP,SUDESTE,1
21.058000004291536,4.108800011873245,8.322599974274635,79.71,3.971400012969971,0.13928000043146313,0.37748000524472447,76.25,0.32335000051185486,5.810599938631058,3.260000228881836,7.809999942779541,22.0,18.739999771118164,7.059999942779541,PIRACAIA,0,0,1,0,1,RIO DA CACHOEIRA,2021-06-01,rio,Cylindrospermopsis sp.,53424.0,SP,SUDESTE,1
21.11400000810623,4.123290014564991,8.147199916243553,79.9,3.9084000110626222,0.13904000027105212,0.39594000376295296,74.71,0.3312800003401935,6.802899875640869,5.309999465942383,7.829999923706055,22.0,16.690000534057617,6.869999885559082,PIRACAIA,0,0,1,0,1,RIO DA CACHOEIRA,2021-06-01,rio,Cylindrospermopsis sp.,53424.0,SP,SUDESTE,1
21.615999987125395,1.6443200063705445,4.08460005313158,118.41,3.7719000124931337,0.13207999990321695,0.26543000515550375,102.29400024414062,0.26713000094518063,3.5,8.510000228881836,7.599999904632568,26.0,17.489999771118164,8.079999923706055,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2017-08-02,rio,Cylindrospermopsis sp.,42588.0,SP,SUDESTE,1
24.310000040531158,3.4381199982762336,7.889800012409687,128.52,4.129000008106232,0.1567899999395013,0.4751000045053661,113.32,0.1850200005620718,0.800000011920929,1.3251999282836915,7.349999904632568,27.0,26.053899898529053,7.679999828338623,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2021-11-03,rio,Cylindrospermopsis sp.,328062.0,SP,SUDESTE,1
23.87000004053116,3.4381199982762336,7.88280001193285,117.86,4.136000008583069,0.1562000000104308,0.47645000455901027,111.84,0.1850200005620718,0.800000011920929,1.3261999320983884,7.389999866485596,27.0,26.053899898529053,7.639999866485596,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2021-11-03,rio,Cylindrospermopsis sp.,328062.0,SP,SUDESTE,1
23.300000042915343,3.432119999229908,7.644500006735325,115.78,4.06800000667572,0.15589999992400408,0.4939100049994886,101.51199996948242,0.18522000033408403,0.800000011920929,1.2055999183654789,7.389999866485596,27.0,25.990799884796143,7.480000019073486,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2021-11-03,rio,Cylindrospermopsis sp.,328062.0,SP,SUDESTE,1
32.68999998569488,3.807099996805191,14.855899848341942,115.39,4.286100022792816,0.13076000044122338,0.5215800030622632,86.64,0.35023000003769994,9.279999732971191,4.299999237060547,8.649999618530273,25.0,20.700000762939453,5.199999809265137,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-10-24,rio,Cylindrospermopsis sp.,55146.0,SP,SUDESTE,1
30.779999985694886,3.840099996328354,14.847499847114086,115.39,4.286100022792816,0.13076000044122338,0.5215800030622632,85.45,0.35023000003769994,9.199999809265137,4.5,8.640000343322754,25.0,20.5,4.699999809265137,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-10-24,rio,Cylindrospermopsis sp.,55146.0,SP,SUDESTE,1
30.649999985694887,3.8340999963879585,14.851399847865105,115.39,4.286100022792816,0.13078000044450164,0.5058800031337887,85.19,0.35223000006750227,9.1899995803833,4.700000762939453,8.640000343322754,25.0,20.299999237060547,5.699999809265137,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-10-24,rio,Cylindrospermopsis sp.,55146.0,SP,SUDESTE,1
24.81600001335144,3.4871099960803984,5.77949992865324,115.5,4.06060001373291,0.1293499998003244,0.5781300062779338,85.21,0.23993000064045192,0.3000000119209289,2.639999389648441,7.329999923706055,25.0,22.36000061035156,7.179999828338623,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2020-11-16,rio,Cylindrospermopsis sp.,196014.0,SP,SUDESTE,1
24.11600001335144,3.5001099956035615,5.77949992865324,115.5,4.08060001373291,0.1315599998831749,0.5781300062779338,85.17,0.23993000064045192,0.3000000119209289,2.639999389648441,7.320000171661377,25.0,22.36000061035156,7.150000095367432,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2020-11-16,rio,Cylindrospermopsis sp.,196014.0,SP,SUDESTE,1
24.81600001335144,3.4871099960803984,5.77949992865324,115.5,4.08060001373291,0.1293499998003244,0.5781300062779338,85.21,0.23993000064045192,0.3000000119209289,2.639999389648441,7.329999923706055,25.0,22.36000061035156,7.170000076293945,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2020-11-16,rio,Cylindrospermopsis sp.,196014.0,SP,SUDESTE,1
19.82000000476837,4.065660008192062,8.529299963712692,130.74,4.155800006389618,0.13404000013135373,0.41176000075414776,114.1,0.3140600010380149,6.604099904894829,1.1000003814697283,7.940000057220459,16.0,14.899999618530272,7.079999923706055,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2021-08-23,rio,Cylindrospermopsis sp.,49182.0,SP,SUDESTE,1
20.670000004768372,4.035660008192062,8.520299963355065,132.34,4.155800006389618,0.13404000013135373,0.3995300014130771,114.46,0.31863000102341177,6.652599908709526,1.3999996185302717,7.960000038146973,16.0,14.600000381469728,7.139999866485596,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2021-08-23,rio,Cylindrospermopsis sp.,49182.0,SP,SUDESTE,1
21.37000000476837,3.9945400083065032,8.497399963140488,132.69,4.136800010204315,0.1344200003799051,0.40976000064983964,114.46,0.3140600010380149,6.498399918079376,1.6000003814697283,7.940000057220459,16.0,14.399999618530272,7.099999904632568,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2021-08-23,rio,Cylindrospermopsis sp.,49182.0,SP,SUDESTE,1
22.60199999809265,3.968820008933544,9.73169991016388,179.4,3.598800013065338,0.14384999986737965,0.5870200084382668,138.01,0.2726900007762015,12.646100139021874,8.020000457763672,6.989999771118164,33.0,24.979999542236328,6.639999866485596,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-12-27,rio,Cylindrospermopsis sp.,50190.0,SP,SUDESTE,1
22.60199999809265,3.9638200089335442,9.73169991016388,179.4,3.5788000130653383,0.14384999986737965,0.5973200081521646,138.01,0.2726900007762015,12.644100139737128,8.040000915527344,7.010000228881836,33.0,24.959999084472656,6.619999885559082,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-12-27,rio,Cylindrospermopsis sp.,50190.0,SP,SUDESTE,1
22.881999998092653,3.9638200089335442,9.76309991121292,179.4,3.5788000130653383,0.143869999833405,0.5973200081521646,138.05,0.2826900007016957,12.594000137448312,8.010000228881836,7.039999961853027,33.0,24.989999771118164,6.599999904632568,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-12-27,rio,Cylindrospermopsis sp.,50190.0,SP,SUDESTE,1
21.894000008106232,4.05406001329422,8.173599968552589,79.83,3.9944000124931334,0.1371800003759563,0.3703700053272769,76.29,0.318520000744611,6.089199937582016,3.2800006866455114,7.829999923706055,22.0,18.71999931335449,7.329999923706055,PIRACAIA,0,0,1,0,1,RIO DA CACHOEIRA,2021-06-07,rio,Cylindrospermopsis sp.,95130.0,SP,SUDESTE,1
21.058000004291536,4.108800011873245,8.322599974274635,79.71,3.971400012969971,0.13928000043146313,0.37748000524472447,76.25,0.32335000051185486,5.810599938631058,3.260000228881836,7.809999942779541,22.0,18.739999771118164,7.059999942779541,PIRACAIA,0,0,1,0,1,RIO DA CACHOEIRA,2021-06-07,rio,Cylindrospermopsis sp.,95130.0,SP,SUDESTE,1
21.11400000810623,4.123290014564991,8.147199916243553,79.9,3.9084000110626222,0.13904000027105212,0.39594000376295296,74.71,0.3312800003401935,6.802899875640869,5.309999465942383,7.829999923706055,22.0,16.690000534057617,6.869999885559082,PIRACAIA,0,0,1,0,1,RIO DA CACHOEIRA,2021-06-07,rio,Cylindrospermopsis sp.,95130.0,SP,SUDESTE,1
21.615999987125395,1.6443200063705445,4.08460005313158,118.41,3.7719000124931337,0.13207999990321695,0.26543000515550375,102.29400024414062,0.26713000094518063,3.5,8.510000228881836,7.599999904632568,26.0,17.489999771118164,8.079999923706055,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2017-08-07,rio,Cylindrospermopsis sp.,53424.0,SP,SUDESTE,1
55.00200000762939,0.660480005145073,17.110000610351562,83.0,2.0,0.0199999995529651,0.050000000745058,78.0,0.050000000745058,4.400000095367432,-0.10000038146973367,8.399999618530273,25.299999237060547,25.39999961853028,8.539999961853027,VOTORANTIM,0,0,0,1,1,RIO SOROCABA,2021-02-26,rio,Cylindrospermopsis sp.,171522.0,SP,SUDESTE,1
26.814000060558318,3.4136699989438055,9.475700034499168,243.65,4.2270000004768375,0.16453000012785193,0.5578700036136434,232.39100036621093,0.19200000068172812,0.6000000238418579,1.1991001319885248,5.389999866485596,27.0,25.977599811553954,8.140000343322754,SOROCABA,1,0,0,0,1,RIO SOROCABA,2021-11-08,rio,Cylindrospermopsis sp.,36700.0,SP,SUDESTE,1
21.392000017166136,3.5064699962735175,12.123499926924705,248.33,4.237000000476837,0.16449000034481284,0.5579500036174432,237.44400024414062,0.18393000049516559,0.6000000238418579,1.2037001419067377,5.260000228881836,27.0,25.969599857330323,8.170000076293945,SOROCABA,1,0,0,0,1,RIO SOROCABA,2021-11-08,rio,Cylindrospermopsis sp.,36700.0,SP,SUDESTE,1
21.392000017166136,3.526209996044636,8.4824999833107,195.23,4.303000001907349,0.16113000001758335,0.5579500036174432,136.12400024414063,0.17897000072523947,0.6000000238418579,1.342500076293945,6.090000152587891,27.0,25.94069990158081,8.170000076293945,SOROCABA,1,0,0,0,1,RIO SOROCABA,2021-11-08,rio,Cylindrospermopsis sp.,36700.0,SP,SUDESTE,1
46.75800000190735,1.2200000286102295,20.200000762939453,174.0,4.400000095367432,0.0450000017881393,0.1000000014901161,171.0,0.270000010728836,5.050000190734863,3.2600002288818395,7.070000171661377,28.89999961853028,25.63999938964844,7.519999980926514,ARNEIROZ,0,1,0,0,1,RIO JAGUARIBE,2020-09-09,rio,Cylindrospermopsis sp.,26707.0,CE,NORDESTE,1
55.109999995231625,0.6380000114440918,3.3299999237060547,231.0,4.820100002288818,0.0370000004768371,0.1000000014901161,231.0,0.2199999988079071,1.809999942779541,3.779998779296882,6.710000038146973,27.39999961853028,23.6200008392334,7.638900036811829,JAGUARUANA,0,1,0,0,1,RIO JAGUARIBE,2020-08-11,rio,Cylindrospermopsis sp.,550054.0,CE,NORDESTE,1
4.754000010490418,3.870880019068718,17.10339996814728,1184.4,4.637600030899048,0.1707100011408329,0.3638700049882755,1302.61,0.19485000111162662,9.085400042533875,1.4949000549316407,6.973100011348724,27.13500005722046,26.074500045776368,8.377100057601929,JAGUARETAMA,1,0,0,0,1,JAGUARIBE,2016-11-29,rio,Cylindrospermopsis sp.,67200.0,CE,NORDESTE,1
4.800000190734863,6.474699990749359,153.53269839406013,494.95,3.5999999046325684,0.13949999975971877,1.100000023841858,283.0,0.2000000029802322,2.299999952316284,-2.8000011444091726,6.777700047492981,28.89999961853028,31.700000762939453,9.899999618530272,JAGUARETAMA,1,0,0,0,1,JAGUARIBE,2016-11-29,rio,Cylindrospermopsis sp.,67200.0,CE,NORDESTE,1
4.800000190734863,4.470620005130768,31.099499676823616,501.93,3.0,0.13738999898545445,1.899999976158142,374.0,0.2000000029802322,0.8999999761581421,-1.2000007629394531,6.970700033903122,30.0,31.200000762939453,9.0,JAGUARETAMA,1,0,0,0,1,JAGUARIBE,2016-11-29,rio,Cylindrospermopsis sp.,67200.0,CE,NORDESTE,1
59.20000076293945,2.9021799927949905,24.842300224900246,6203.36,3.0,0.17657999933697283,0.6000000238418579,51860.0,0.0299999993294477,1.899999976158142,-3.4000015258789062,7.043000019788742,26.799999237060547,30.200000762939453,7.400000095367432,JAGUARETAMA,1,0,0,0,1,JAGUARIBE,2016-11-29,rio,Cylindrospermopsis sp.,67200.0,CE,NORDESTE,1
35.118000102043155,2.1853899908065797,16.210000249147416,308.0,5.0,0.1599999964237213,0.5,292.0,0.5,16.700000762939453,-3.6000003814697337,7.300000190734863,26.299999237060547,29.89999961853028,8.100000381469727,JAGUARUANA,1,0,0,0,1,RIO JAGUARIBE,2020-12-01,rio,Cylindrospermopsis sp.,284411.0,CE,NORDESTE,1
28.345999987125396,1.9333299940824509,22.285900402069093,212.0,3.0,0.1400000005960464,0.3000000119209289,191.0,0.4000000059604645,4.699999809265137,6.199998855590813,7.800000190734863,33.099998474121094,26.89999961853028,7.800000190734863,JAGUARUANA,1,0,0,0,1,RIO JAGUARIBE,2020-12-01,rio,Cylindrospermopsis sp.,284411.0,CE,NORDESTE,1
32.92800004005432,3.329070002734661,9.644000114798546,178.53,5.687899969816208,0.17725000071339309,0.41751000938471405,132.70400009155273,0.27109000101685526,6.199999809265137,6.099998474121094,7.230000019073486,35.79999923706055,29.700000762939453,7.769999980926514,JAGUARETAMA,1,0,0,0,1,JAGUARIBE,2016-09-27,rio,Cylindrospermopsis sp.,45600.0,CE,NORDESTE,1
46.75800000190735,1.2200000286102295,20.200000762939453,174.0,4.400000095367432,0.0450000017881393,0.1000000014901161,171.0,0.270000010728836,5.050000190734863,3.2600002288818395,7.070000171661377,28.89999961853028,25.63999938964844,7.519999980926514,JAGUARUANA,0,1,0,0,1,RIO JAGUARIBE,2020-09-15,rio,Cylindrospermopsis sp.,1476400.0,CE,NORDESTE,1
52.590000035762785,3.299999952316284,8.970000267028809,457.0,7.988699991703033,0.9990000128746032,0.2938800026383251,452.0,4.425839998647571,4.099999904632568,2.6000003814697266,6.010000228881836,30.270000457763672,27.670000076293945,8.199999809265137,JAGUARETAMA,0,1,0,0,1,JAGUARIBE,2016-09-06,rio,Cylindrospermopsis sp.,120960.0,CE,NORDESTE,1
50.14600001335144,1.7869999408721924,34.900001525878906,251.0,5.348900065422058,0.0939999967813491,0.4189000024693087,243.0,0.3795899997651577,10.199999809265137,3.6800003051757812,5.949999809265137,32.0,28.31999969482422,8.329999923706055,JAGUARETAMA,1,0,0,0,1,JAGUARIBE,2016-11-29,rio,Cylindrospermopsis sp.,67200.0,CE,NORDESTE,1
19.95200000524521,1.1075300043821334,19.989700082540512,186.0,3.700000047683716,0.1199999973177909,0.1000000014901161,180.68400009155275,0.2000000029802322,1.899999976158142,1.299999237060554,7.300000190734863,29.39999961853028,28.100000381469727,7.900000095367432,ARNEIROZ,0,1,0,0,1,RIO JAGUARIBE,2020-09-09,rio,Cylindrospermopsis sp.,26707.0,CE,NORDESTE,1
51.15199999809265,1.1399999856948853,23.459999084472656,180.0,5.099999904632568,0.3120000064373016,0.1000000014901161,171.3000030517578,0.6299999952316284,4.400000095367432,3.1100006103515625,5.659999847412109,30.700000762939453,27.59000015258789,7.902100043296814,ARNEIROZ,0,1,0,0,1,RIO JAGUARIBE,2020-09-09,rio,Cylindrospermopsis sp.,26707.0,CE,NORDESTE,1
21.136000013351442,2.0259799960255624,34.725199754238126,276.0,5.0,0.1400000005960464,0.3000000119209289,226.45899963378906,0.2000000029802322,1.600000023841858,-0.5,8.600000381469727,28.700000762939453,29.200000762939453,8.699999809265137,ARNEIROZ,0,1,0,0,1,RIO JAGUARIBE,2020-09-09,rio,Cylindrospermopsis sp.,26707.0,CE,NORDESTE,1
33.77799999952316,1.0961900010704995,36.805299688577655,372.0,4.0,0.1299999952316284,0.1000000014901161,187.0,0.2000000029802322,0.4399999976158142,-0.5,9.100000381469728,28.89999961853028,29.39999961853028,8.600000381469727,ARNEIROZ,0,1,0,0,1,RIO JAGUARIBE,2020-09-09,rio,Cylindrospermopsis sp.,26707.0,CE,NORDESTE,1
39.69000001430511,2.0799999237060547,16.510000228881836,182.0,8.640000343322754,0.1280000060796737,0.6000000238418579,177.0,0.3000000119209289,8.970000267028809,1.75,1.850000023841858,28.200000762939453,26.450000762939453,7.874900088310242,JAGUARUANA,0,1,0,0,1,RIO JAGUARIBE,2020-08-11,rio,Cylindrospermopsis sp.,550054.0,CE,NORDESTE,1
56.05400000095367,1.3899999856948853,36.20000076293945,181.0,5.491200063228607,0.0839999988675117,0.1000000014901161,174.1999969482422,0.209999993443489,17.799999237060547,3.510000228881836,7.110000133514404,28.700000762939453,25.190000534057617,7.859700021743774,JAGUARUANA,0,1,0,0,1,RIO JAGUARIBE,2020-08-11,rio,Cylindrospermopsis sp.,550054.0,CE,NORDESTE,1
50.0,1.0099999904632568,15.300000190734863,265.0,4.353900034427642,0.0659999996423721,0.1000000014901161,261.0,0.5299999713897705,5.119999885559082,2.740001678466797,5.630000114440918,29.700000762939453,26.959999084472656,7.94720000743866,ARNEIROZ,0,1,0,0,1,RIO JAGUARIBE,2020-09-09,rio,Cylindrospermopsis sp.,26707.0,CE,NORDESTE,1
32.22200002908707,1.9094499838352204,15.949500116109848,156.0,4.0,0.1500000059604644,1.2000000476837158,182.32100021362305,0.4199999868869781,2.0,1.8000011444091797,6.400000095367432,31.600000381469727,29.799999237060547,7.800000190734863,JAGUARUANA,1,0,0,0,1,RIO JAGUARIBE,2020-11-03,rio,Cylindrospermopsis sp.,2648208.0,CE,NORDESTE,1
32.95000005722046,1.9793699860572815,17.73030011177063,178.0,3.0,0.1299999952316284,1.100000023841858,182.64400039672853,0.3799999952316284,3.0,-0.799999237060554,3.5,27.100000381469727,27.89999961853028,7.300000190734863,JAGUARUANA,1,0,0,0,1,RIO JAGUARIBE,2020-11-03,rio,Cylindrospermopsis sp.,2648208.0,CE,NORDESTE,1
6.600000014305115,1.7485000148415566,8.145800105929375,1856.21,4.273600013256073,0.1737200009450316,0.2728700038930401,2869.45,0.19073000114411115,4.141200012564659,1.536100063323975,6.935200037956238,27.132000045776365,26.087500038146974,8.149299983978272,JAGUARETAMA,0,1,0,0,1,JAGUARIBE,2016-09-06,rio,Cylindrospermopsis sp.,120960.0,CE,NORDESTE,1
62.990000038146974,3.187999963760376,76.18000030517578,217.0,5.820800094604492,0.0549999997019767,0.34548000619281083,191.0,0.4043900007009506,24.39999961853028,3.460000991821289,5.929999828338623,29.270000457763672,25.809999465942383,8.460000038146973,JAGUARETAMA,0,1,0,0,1,JAGUARIBE,2016-09-06,rio,Cylindrospermopsis sp.,120960.0,CE,NORDESTE,1
2.799999952316284,3.5592799896001814,172.75759729534388,512.22,2.0,0.22751999972388148,0.1000000014901161,325.0,0.1199999973177909,1.399999976158142,5.1000003814697195,7.500500087738037,35.0,29.89999961853028,9.699999809265137,JAGUARETAMA,0,1,0,0,1,JAGUARIBE,2016-09-06,rio,Cylindrospermopsis sp.,120960.0,CE,NORDESTE,1
